DATE,NIS5,TX_DESCR_FR,CASES
2020-05-26,56001,Anderlues,<5
2020-05-26,57018,Celles (Tournai),<5
2020-05-26,57096,Mouscron,<5
2020-05-26,58001,La Louvière,<5
2020-05-26,58002,Binche,<5
2020-05-27,52011,Charleroi,9
2020-05-27,53053,Mons,<5
2020-05-27,55035,Le Roeulx,<5
2020-05-27,56022,Erquelinnes,<5
2020-05-27,56078,Thuin,<5
2020-05-27,57064,Péruwelz,<5
2020-05-27,57081,Tournai,<5
2020-05-27,57096,Mouscron,<5
2020-05-27,58001,La Louvière,<5
2020-05-27,58003,Estinnes,<5
2020-05-28,25105,Tubize,<5
2020-05-28,52011,Charleroi,<5
2020-05-28,52012,Châtelet,<5
2020-05-28,53028,Frameries,<5
2020-05-28,53053,Mons,<5
2020-05-28,53068,Quiévrain,<5
2020-05-28,55040,Soignies,<5
2020-05-28,55086,Manage,<5
2020-05-28,56001,Anderlues,<5
2020-05-28,56088,Sivry-Rance,<5
2020-05-28,57003,Antoing,<5
2020-05-28,57027,Estaimpuis,<5
2020-05-28,57081,Tournai,<5
2020-05-28,57093,Brunehaut,<5
2020-05-28,57096,Mouscron,<5
2020-05-28,57097,Comines-Warneton,<5
2020-05-28,58001,La Louvière,7
2020-05-28,58002,Binche,<5
2020-05-29,25105,Tubize,<5
2020-05-29,52011,Charleroi,<5
2020-05-29,53053,Mons,<5
2020-05-29,57094,Leuze-en-Hainaut,<5
2020-05-29,57096,Mouscron,<5
2020-05-30,55040,Soignies,<5
2020-05-30,57096,Mouscron,<5
2020-05-31,52011,Charleroi,<5
2020-05-31,55004,Braine-le-Comte,<5
2020-05-31,57096,Mouscron,<5
2020-05-31,58002,Binche,<5
2020-06-01,52021,Fleurus,<5
2020-06-01,52055,Pont-à-Celles,<5
2020-06-01,53065,Quaregnon,<5
2020-06-01,55004,Braine-le-Comte,<5
2020-06-02,52011,Charleroi,<5
2020-06-02,52015,Courcelles,<5
2020-06-02,52055,Pont-à-Celles,<5
2020-06-02,52074,Aiseau-Presles,<5
2020-06-02,53053,Mons,<5
2020-06-02,55035,Le Roeulx,<5
2020-06-02,55086,Manage,<5
2020-06-02,56044,Lobbes,<5
2020-06-02,57064,Péruwelz,<5
2020-06-02,57093,Brunehaut,<5
2020-06-02,57096,Mouscron,<5
2020-06-02,58001,La Louvière,<5
2020-06-02,58002,Binche,<5
2020-06-02,58004,Morlanwelz,<5
2020-06-03,52012,Châtelet,<5
2020-06-03,52021,Fleurus,<5
2020-06-03,52074,Aiseau-Presles,<5
2020-06-03,53014,Boussu,<5
2020-06-03,53044,Jurbise,<5
2020-06-03,53070,Saint-Ghislain,<5
2020-06-03,57064,Péruwelz,<5
2020-06-03,57081,Tournai,5
2020-06-03,57096,Mouscron,<5
2020-06-04,52011,Charleroi,<5
2020-06-04,52055,Pont-à-Celles,<5
2020-06-04,53070,Saint-Ghislain,<5
2020-06-04,57094,Leuze-en-Hainaut,<5
2020-06-04,58002,Binche,<5
2020-06-05,25105,Tubize,<5
2020-06-05,52011,Charleroi,<5
2020-06-05,52015,Courcelles,<5
2020-06-05,52021,Fleurus,<5
2020-06-05,52025,Gerpinnes,<5
2020-06-05,52055,Pont-à-Celles,<5
2020-06-05,53044,Jurbise,<5
2020-06-05,53053,Mons,<5
2020-06-05,55086,Manage,<5
2020-06-05,56078,Thuin,<5
2020-06-05,57064,Péruwelz,<5
2020-06-05,57081,Tournai,<5
2020-06-05,57096,Mouscron,<5
2020-06-05,58001,La Louvière,<5
2020-06-05,58002,Binche,<5
2020-06-05,58003,Estinnes,<5
2020-06-05,58004,Morlanwelz,<5
2020-06-06,25105,Tubize,<5
2020-06-06,51068,Silly,<5
2020-06-06,52011,Charleroi,<5
2020-06-06,52021,Fleurus,<5
2020-06-06,53053,Mons,<5
2020-06-07,52011,Charleroi,<5
2020-06-07,53053,Mons,<5
2020-06-07,55085,Seneffe,<5
2020-06-07,56001,Anderlues,<5
2020-06-07,57096,Mouscron,<5
2020-06-07,58001,La Louvière,<5
2020-06-07,58002,Binche,<5
2020-06-08,52011,Charleroi,<5
2020-06-08,52018,Farciennes,<5
2020-06-08,52055,Pont-à-Celles,<5
2020-06-08,55085,Seneffe,<5
2020-06-08,56005,Beaumont,<5
2020-06-08,57096,Mouscron,<5
2020-06-08,58001,La Louvière,<5
2020-06-08,58002,Binche,<5
2020-06-09,52011,Charleroi,<5
2020-06-09,52022,Fontaine-l’Evêque,<5
2020-06-09,52074,Aiseau-Presles,<5
2020-06-09,53053,Mons,<5
2020-06-09,55035,Le Roeulx,<5
2020-06-09,55040,Soignies,<5
2020-06-09,55050,Ecaussinnes,<5
2020-06-09,56049,Merbes-le-Château,<5
2020-06-09,57096,Mouscron,<5
2020-06-09,58001,La Louvière,<5
2020-06-09,58004,Morlanwelz,<5
2020-06-10,25105,Tubize,<5
2020-06-10,51067,Enghien,<5
2020-06-10,52011,Charleroi,<5
2020-06-10,52055,Pont-à-Celles,<5
2020-06-10,53053,Mons,<5
2020-06-10,55050,Ecaussinnes,<5
2020-06-10,57027,Estaimpuis,<5
2020-06-10,57096,Mouscron,9
2020-06-10,58001,La Louvière,<5
2020-06-11,25105,Tubize,<5
2020-06-11,52011,Charleroi,<5
2020-06-11,52055,Pont-à-Celles,<5
2020-06-11,53053,Mons,<5
2020-06-11,55004,Braine-le-Comte,<5
2020-06-11,55040,Soignies,<5
2020-06-11,55086,Manage,<5
2020-06-11,57027,Estaimpuis,<5
2020-06-11,57081,Tournai,<5
2020-06-11,57093,Brunehaut,<5
2020-06-11,57096,Mouscron,<5
2020-06-11,57097,Comines-Warneton,<5
2020-06-11,58001,La Louvière,<5
2020-06-12,51065,Frasnes-lez-Anvaing,<5
2020-06-12,52011,Charleroi,<5
2020-06-12,53065,Quaregnon,<5
2020-06-12,56001,Anderlues,<5
2020-06-12,56078,Thuin,<5
2020-06-12,57027,Estaimpuis,<5
2020-06-12,57096,Mouscron,<5
2020-06-12,58001,La Louvière,<5
2020-06-12,58002,Binche,<5
2020-06-13,25105,Tubize,<5
2020-06-13,51069,Lessines,<5
2020-06-13,52011,Charleroi,<5
2020-06-13,52022,Fontaine-l’Evêque,<5
2020-06-13,57097,Comines-Warneton,<5
2020-06-14,53065,Quaregnon,<5
2020-06-15,25105,Tubize,<5
2020-06-15,51004,Ath,<5
2020-06-15,51012,Brugelette,<5
2020-06-15,53028,Frameries,<5
2020-06-15,53039,Hensies,<5
2020-06-15,53070,Saint-Ghislain,<5
2020-06-15,55040,Soignies,<5
2020-06-15,55086,Manage,<5
2020-06-15,57081,Tournai,<5
2020-06-15,57096,Mouscron,10
2020-06-16,55004,Braine-le-Comte,<5
2020-06-16,55035,Le Roeulx,<5
2020-06-16,55040,Soignies,<5
2020-06-16,55050,Ecaussinnes,<5
2020-06-16,57096,Mouscron,<5
2020-06-16,58003,Estinnes,<5
2020-06-17,52011,Charleroi,<5
2020-06-17,52012,Châtelet,<5
2020-06-17,52018,Farciennes,<5
2020-06-17,53070,Saint-Ghislain,<5
2020-06-17,55086,Manage,<5
2020-06-17,57027,Estaimpuis,<5
2020-06-17,57096,Mouscron,<5
2020-06-17,58001,La Louvière,<5
2020-06-17,58002,Binche,<5
2020-06-17,58004,Morlanwelz,<5
2020-06-18,25105,Tubize,<5
2020-06-18,52015,Courcelles,<5
2020-06-18,57081,Tournai,<5
2020-06-18,57096,Mouscron,<5
2020-06-18,57097,Comines-Warneton,<5
2020-06-19,53014,Boussu,<5
2020-06-19,56044,Lobbes,<5
2020-06-19,57027,Estaimpuis,<5
2020-06-19,57096,Mouscron,<5
2020-06-19,58004,Morlanwelz,<5
2020-06-20,55004,Braine-le-Comte,<5
2020-06-20,57027,Estaimpuis,<5
2020-06-20,57096,Mouscron,<5
2020-06-20,58001,La Louvière,<5
2020-06-22,25105,Tubize,<5
2020-06-22,51008,Beloeil,<5
2020-06-22,51067,Enghien,<5
2020-06-22,52011,Charleroi,<5
2020-06-22,55035,Le Roeulx,<5
2020-06-22,56005,Beaumont,<5
2020-06-22,56078,Thuin,<5
2020-06-22,57027,Estaimpuis,16
2020-06-22,57062,Pecq,<5
2020-06-22,57081,Tournai,<5
2020-06-22,57096,Mouscron,8
2020-06-22,58001,La Louvière,<5
2020-06-23,25105,Tubize,<5
2020-06-23,52011,Charleroi,<5
2020-06-23,53020,Dour,<5
2020-06-23,53065,Quaregnon,<5
2020-06-23,55040,Soignies,<5
2020-06-23,55086,Manage,<5
2020-06-23,56005,Beaumont,<5
2020-06-23,57081,Tournai,<5
2020-06-23,58001,La Louvière,<5
2020-06-24,52011,Charleroi,<5
2020-06-24,52021,Fleurus,<5
2020-06-24,53020,Dour,<5
2020-06-24,53053,Mons,<5
2020-06-24,55086,Manage,<5
2020-06-24,56078,Thuin,<5
2020-06-24,57096,Mouscron,<5
2020-06-24,58001,La Louvière,<5
2020-06-25,51067,Enghien,<5
2020-06-25,53014,Boussu,<5
2020-06-25,53068,Quiévrain,<5
2020-06-25,57081,Tournai,<5
2020-06-25,57096,Mouscron,5
2020-06-25,58001,La Louvière,<5
2020-06-26,51069,Lessines,<5
2020-06-26,52011,Charleroi,<5
2020-06-26,52015,Courcelles,<5
2020-06-26,52018,Farciennes,<5
2020-06-26,53053,Mons,<5
2020-06-26,53070,Saint-Ghislain,<5
2020-06-26,56044,Lobbes,<5
2020-06-26,56078,Thuin,<5
2020-06-26,57081,Tournai,<5
2020-06-26,57096,Mouscron,<5
2020-06-26,58001,La Louvière,<5
2020-06-27,57096,Mouscron,<5
2020-06-28,52011,Charleroi,<5
2020-06-28,53028,Frameries,<5
2020-06-28,55040,Soignies,<5
2020-06-28,57096,Mouscron,<5
2020-06-29,51008,Beloeil,<5
2020-06-29,51012,Brugelette,<5
2020-06-29,52021,Fleurus,<5
2020-06-29,53053,Mons,<5
2020-06-29,57094,Leuze-en-Hainaut,<5
2020-06-30,52022,Fontaine-l’Evêque,<5
2020-06-30,53014,Boussu,<5
2020-06-30,57062,Pecq,<5
2020-06-30,57064,Péruwelz,<5
2020-06-30,57081,Tournai,<5
2020-06-30,57093,Brunehaut,<5
2020-06-30,57096,Mouscron,<5
2020-06-30,58004,Morlanwelz,<5
2020-07-01,25107,Villers-la-Ville,<5
2020-07-01,51008,Beloeil,<5
2020-07-01,53014,Boussu,<5
2020-07-01,53028,Frameries,<5
2020-07-01,53053,Mons,<5
2020-07-01,56029,Froidchapelle,<5
2020-07-01,57081,Tournai,<5
2020-07-01,58001,La Louvière,<5
2020-07-01,58003,Estinnes,<5
2020-07-02,52015,Courcelles,<5
2020-07-02,53039,Hensies,<5
2020-07-02,53053,Mons,<5
2020-07-02,55086,Manage,<5
2020-07-02,57081,Tournai,<5
2020-07-02,57096,Mouscron,<5
2020-07-02,58001,La Louvière,<5
2020-07-03,52010,Chapelle-lez-Herlaimont,<5
2020-07-03,52011,Charleroi,<5
2020-07-03,53053,Mons,<5
2020-07-03,56001,Anderlues,<5
2020-07-03,57027,Estaimpuis,<5
2020-07-03,57081,Tournai,<5
2020-07-03,57096,Mouscron,<5
2020-07-03,58004,Morlanwelz,<5
2020-07-04,53039,Hensies,<5
2020-07-04,53070,Saint-Ghislain,<5
2020-07-04,55004,Braine-le-Comte,<5
2020-07-04,57027,Estaimpuis,<5
2020-07-04,57081,Tournai,<5
2020-07-04,57096,Mouscron,<5
2020-07-04,58001,La Louvière,<5
2020-07-06,25107,Villers-la-Ville,<5
2020-07-06,51065,Frasnes-lez-Anvaing,<5
2020-07-06,57027,Estaimpuis,<5
2020-07-06,57081,Tournai,<5
2020-07-06,57096,Mouscron,<5
2020-07-06,58004,Morlanwelz,<5
2020-07-07,25105,Tubize,<5
2020-07-07,53053,Mons,<5
2020-07-07,57096,Mouscron,<5
2020-07-07,58001,La Louvière,<5
2020-07-08,52011,Charleroi,<5
2020-07-08,52012,Châtelet,<5
2020-07-08,52021,Fleurus,<5
2020-07-08,53020,Dour,<5
2020-07-08,55035,Le Roeulx,<5
2020-07-08,57027,Estaimpuis,<5
2020-07-08,57096,Mouscron,<5
2020-07-09,25105,Tubize,<5
2020-07-09,52011,Charleroi,<5
2020-07-09,52021,Fleurus,<5
2020-07-09,53065,Quaregnon,<5
2020-07-09,57081,Tournai,<5
2020-07-09,57096,Mouscron,<5
2020-07-09,58001,La Louvière,<5
2020-07-10,53020,Dour,<5
2020-07-10,53053,Mons,<5
2020-07-10,55004,Braine-le-Comte,<5
2020-07-10,57027,Estaimpuis,<5
2020-07-10,57096,Mouscron,<5
2020-07-10,58002,Binche,<5
2020-07-11,52011,Charleroi,<5
2020-07-11,53020,Dour,<5
2020-07-11,53053,Mons,<5
2020-07-11,55004,Braine-le-Comte,<5
2020-07-11,57096,Mouscron,<5
2020-07-12,51004,Ath,<5
2020-07-12,53082,Colfontaine,<5
2020-07-12,56001,Anderlues,<5
2020-07-13,51069,Lessines,<5
2020-07-13,52011,Charleroi,<5
2020-07-13,52055,Pont-à-Celles,<5
2020-07-13,53020,Dour,<5
2020-07-13,53070,Saint-Ghislain,<5
2020-07-13,53084,Quévy,<5
2020-07-13,55035,Le Roeulx,<5
2020-07-13,55040,Soignies,<5
2020-07-13,55086,Manage,<5
2020-07-13,57018,Celles (Tournai),<5
2020-07-13,57081,Tournai,<5
2020-07-13,57096,Mouscron,<5
2020-07-14,25105,Tubize,<5
2020-07-14,51004,Ath,<5
2020-07-14,51008,Beloeil,<5
2020-07-14,51065,Frasnes-lez-Anvaing,<5
2020-07-14,52011,Charleroi,<5
2020-07-14,52018,Farciennes,<5
2020-07-14,52025,Gerpinnes,<5
2020-07-14,53053,Mons,<5
2020-07-14,53082,Colfontaine,<5
2020-07-14,53083,Honnelles,<5
2020-07-14,56001,Anderlues,<5
2020-07-14,57064,Péruwelz,<5
2020-07-14,57096,Mouscron,<5
2020-07-15,52011,Charleroi,<5
2020-07-15,52055,Pont-à-Celles,<5
2020-07-15,53039,Hensies,<5
2020-07-15,53053,Mons,<5
2020-07-15,53065,Quaregnon,<5
2020-07-15,55040,Soignies,<5
2020-07-15,57027,Estaimpuis,<5
2020-07-15,57096,Mouscron,<5
2020-07-15,58001,La Louvière,<5
2020-07-16,51004,Ath,<5
2020-07-16,51069,Lessines,<5
2020-07-16,52010,Chapelle-lez-Herlaimont,<5
2020-07-16,52011,Charleroi,5
2020-07-16,52018,Farciennes,<5
2020-07-16,53014,Boussu,<5
2020-07-16,53065,Quaregnon,<5
2020-07-16,55086,Manage,<5
2020-07-16,56001,Anderlues,<5
2020-07-16,57064,Péruwelz,<5
2020-07-16,57081,Tournai,<5
2020-07-16,57096,Mouscron,<5
2020-07-16,58003,Estinnes,<5
2020-07-17,52011,Charleroi,10
2020-07-17,52074,Aiseau-Presles,<5
2020-07-17,53020,Dour,<5
2020-07-17,53084,Quévy,<5
2020-07-17,55035,Le Roeulx,<5
2020-07-17,57027,Estaimpuis,<5
2020-07-17,57081,Tournai,<5
2020-07-17,57096,Mouscron,<5
2020-07-18,52015,Courcelles,<5
2020-07-18,53028,Frameries,<5
2020-07-18,55040,Soignies,<5
2020-07-18,56088,Sivry-Rance,<5
2020-07-18,57096,Mouscron,<5
2020-07-18,58001,La Louvière,<5
2020-07-19,51008,Beloeil,<5
2020-07-19,52011,Charleroi,<5
2020-07-19,52012,Châtelet,<5
2020-07-19,52025,Gerpinnes,<5
2020-07-19,53082,Colfontaine,<5
2020-07-20,25107,Villers-la-Ville,<5
2020-07-20,52011,Charleroi,11
2020-07-20,52012,Châtelet,<5
2020-07-20,52015,Courcelles,<5
2020-07-20,53053,Mons,5
2020-07-20,53065,Quaregnon,<5
2020-07-20,57096,Mouscron,<5
2020-07-20,58001,La Louvière,<5
2020-07-20,58002,Binche,<5
2020-07-21,25105,Tubize,<5
2020-07-21,52011,Charleroi,<5
2020-07-21,52055,Pont-à-Celles,<5
2020-07-21,53053,Mons,<5
2020-07-21,55086,Manage,<5
2020-07-21,56086,Ham-sur-Heure-Nalinnes,<5
2020-07-21,57096,Mouscron,<5
2020-07-21,58001,La Louvière,<5
2020-07-22,25105,Tubize,<5
2020-07-22,25107,Villers-la-Ville,<5
2020-07-22,51065,Frasnes-lez-Anvaing,<5
2020-07-22,52011,Charleroi,14
2020-07-22,52025,Gerpinnes,<5
2020-07-22,52048,Montigny-le-Tilleul,<5
2020-07-22,53020,Dour,<5
2020-07-22,53053,Mons,<5
2020-07-22,53068,Quiévrain,<5
2020-07-22,55004,Braine-le-Comte,<5
2020-07-22,55035,Le Roeulx,<5
2020-07-22,56086,Ham-sur-Heure-Nalinnes,<5
2020-07-22,57081,Tournai,<5
2020-07-22,57093,Brunehaut,<5
2020-07-22,57094,Leuze-en-Hainaut,<5
2020-07-22,58001,La Louvière,<5
2020-07-22,58003,Estinnes,<5
2020-07-23,52011,Charleroi,<5
2020-07-23,53020,Dour,<5
2020-07-23,53053,Mons,<5
2020-07-23,55035,Le Roeulx,<5
2020-07-23,55040,Soignies,<5
2020-07-23,57081,Tournai,<5
2020-07-23,57096,Mouscron,<5
2020-07-24,51008,Beloeil,<5
2020-07-24,51014,Chièvres,<5
2020-07-24,51067,Enghien,<5
2020-07-24,52011,Charleroi,9
2020-07-24,52021,Fleurus,<5
2020-07-24,52048,Montigny-le-Tilleul,<5
2020-07-24,52074,Aiseau-Presles,<5
2020-07-24,52075,Les Bons Villers,<5
2020-07-24,53028,Frameries,<5
2020-07-24,53053,Mons,<5
2020-07-24,53070,Saint-Ghislain,<5
2020-07-24,53084,Quévy,<5
2020-07-24,55004,Braine-le-Comte,<5
2020-07-24,55040,Soignies,<5
2020-07-24,55086,Manage,<5
2020-07-24,56086,Ham-sur-Heure-Nalinnes,<5
2020-07-24,57094,Leuze-en-Hainaut,6
2020-07-24,58001,La Louvière,<5
2020-07-24,58004,Morlanwelz,<5
2020-07-25,52011,Charleroi,<5
2020-07-25,52018,Farciennes,<5
2020-07-25,52025,Gerpinnes,<5
2020-07-25,53028,Frameries,<5
2020-07-25,53065,Quaregnon,<5
2020-07-25,55004,Braine-le-Comte,<5
2020-07-25,56001,Anderlues,<5
2020-07-25,56086,Ham-sur-Heure-Nalinnes,<5
2020-07-25,58001,La Louvière,<5
2020-07-25,58003,Estinnes,<5
2020-07-26,51014,Chièvres,<5
2020-07-26,51069,Lessines,<5
2020-07-26,52011,Charleroi,<5
2020-07-26,53014,Boussu,<5
2020-07-26,57094,Leuze-en-Hainaut,<5
2020-07-26,58001,La Louvière,<5
2020-07-27,51004,Ath,<5
2020-07-27,51065,Frasnes-lez-Anvaing,<5
2020-07-27,51067,Enghien,<5
2020-07-27,52010,Chapelle-lez-Herlaimont,<5
2020-07-27,52011,Charleroi,5
2020-07-27,52018,Farciennes,<5
2020-07-27,52021,Fleurus,<5
2020-07-27,52055,Pont-à-Celles,<5
2020-07-27,52074,Aiseau-Presles,<5
2020-07-27,52075,Les Bons Villers,<5
2020-07-27,53014,Boussu,<5
2020-07-27,53028,Frameries,<5
2020-07-27,53044,Jurbise,<5
2020-07-27,55004,Braine-le-Comte,<5
2020-07-27,55086,Manage,<5
2020-07-27,56005,Beaumont,<5
2020-07-27,57081,Tournai,<5
2020-07-27,57094,Leuze-en-Hainaut,<5
2020-07-27,57097,Comines-Warneton,<5
2020-07-27,58001,La Louvière,<5
2020-07-28,25107,Villers-la-Ville,<5
2020-07-28,51008,Beloeil,<5
2020-07-28,51009,Bernissart,<5
2020-07-28,51012,Brugelette,<5
2020-07-28,51014,Chièvres,<5
2020-07-28,52011,Charleroi,9
2020-07-28,52012,Châtelet,<5
2020-07-28,52021,Fleurus,<5
2020-07-28,52022,Fontaine-l’Evêque,<5
2020-07-28,52048,Montigny-le-Tilleul,<5
2020-07-28,52055,Pont-à-Celles,<5
2020-07-28,53014,Boussu,<5
2020-07-28,53020,Dour,<5
2020-07-28,55004,Braine-le-Comte,<5
2020-07-28,55040,Soignies,<5
2020-07-28,56044,Lobbes,<5
2020-07-28,56078,Thuin,<5
2020-07-28,57064,Péruwelz,<5
2020-07-28,57081,Tournai,<5
2020-07-28,57094,Leuze-en-Hainaut,<5
2020-07-28,57096,Mouscron,<5
2020-07-28,58002,Binche,<5
2020-07-28,58004,Morlanwelz,<5
2020-07-29,51004,Ath,<5
2020-07-29,51008,Beloeil,<5
2020-07-29,51019,Flobecq,<5
2020-07-29,51068,Silly,<5
2020-07-29,52010,Chapelle-lez-Herlaimont,<5
2020-07-29,52011,Charleroi,12
2020-07-29,52012,Châtelet,<5
2020-07-29,52021,Fleurus,<5
2020-07-29,52022,Fontaine-l’Evêque,<5
2020-07-29,52048,Montigny-le-Tilleul,9
2020-07-29,52055,Pont-à-Celles,<5
2020-07-29,53014,Boussu,<5
2020-07-29,53020,Dour,<5
2020-07-29,53053,Mons,<5
2020-07-29,53070,Saint-Ghislain,<5
2020-07-29,53084,Quévy,<5
2020-07-29,55004,Braine-le-Comte,<5
2020-07-29,55085,Seneffe,<5
2020-07-29,55086,Manage,<5
2020-07-29,56078,Thuin,<5
2020-07-29,57062,Pecq,<5
2020-07-29,57081,Tournai,<5
2020-07-29,57094,Leuze-en-Hainaut,<5
2020-07-29,57096,Mouscron,<5
2020-07-29,58001,La Louvière,5
2020-07-30,51014,Chièvres,<5
2020-07-30,52011,Charleroi,<5
2020-07-30,53020,Dour,<5
2020-07-30,53028,Frameries,<5
2020-07-30,56088,Sivry-Rance,<5
2020-07-30,57081,Tournai,<5
,51008,Beloeil,<5
,52015,Courcelles,<5
,53053,Mons,<5
,57081,Tournai,<5
,57096,Mouscron,<5